"n ekstrè, esans",extract,Haitian
v rale,extract,Haitian
ekstraòdinè,extraordinary,Haitian
akstrèm,extreme,Haitian
rache,extricate,Haitian
"je, zye",eye,Haitian
sousi,eyebrow,Haitian
linèt,eyeglasses,Haitian
"istwa, fab",fable,Haitian
n figi,face,Haitian
"v gade (anfas), afwonte",face,Haitian
fasil,facile,Haitian
verite,fact,Haitian
kapris,fad,Haitian
adj fennen,fade,Haitian
v disparèt,fade,Haitian
rate,fail,Haitian
adj pal,faint,Haitian
"adj jis, ekitab",fair,Haitian
afwa,faith,Haitian
"adj krizokal, djanni",fake,Haitian
v kapwonnen,faith,Haitian
v. tonbe,fall,Haitian
"fo, pa vre, manti",false,Haitian
fanmi,family,Haitian
"famin, grangou",famine,Haitian
"enpòtan, gran",famous,Haitian
n vantilatè,fan,Haitian
v souflè,fan,Haitian
adj anpenpan,fancy,Haitian
v imajine,fancy,Haitian
"kwòk, dan",fang,Haitian
kokenn,fantastic,Haitian
lwen,far,Haitian
"plantasyon, jaden",farm,Haitian
kiltivatè,farmer,Haitian
v pete,fart,Haitian
pilwen,farther,Haitian
"fasine, entrige",fascinate,Haitian
lamòd,fashion,Haitian
"vit, rapid",fast,Haitian
"tache, mare",fasten,Haitian
"gra, epè",fat,Haitian
"sò, destine",fate,Haitian
"papa, pè",father,Haitian
fatig,fatigue,Haitian
"n fòt, defo",fault,Haitian
bay tò,fault,Haitian
n favè,favor,Haitian
v pè,favor,Haitian
n lapè,fear,Haitian
v pè,fear,Haitian
"n bambòch, babako",feast,Haitian
banbouche,to feast,Haitian
plim,feather,Haitian
"karakteristik, mak",feature,Haitian
fevriye,February,Haitian
"dwa (ladwann), frè (depans)",fee,Haitian
fèb,feeble,Haitian
"v nouri, bay manje",feed,Haitian
santi,feel,Haitian
"fente, pran pòz",feign,Haitian
nèg,fellow,Haitian
kriminel,felon,Haitian
adj femèl,female,Haitian
n fanm,female,Haitian
"baryè, lantouray",fence,Haitian
foujè,fern,Haitian
feròs,ferocious,Haitian
"donnen, fètil",fertile,Haitian
chèche,fetch,Haitian
lafyèv,fever,Haitian
kèk,few,Haitian
n manti,fib,Haitian
v bay (fè) manti,fib,Haitian
fiksyon,fiction,Haitian
v jwe ak,fiddle,Haitian
"teren, jaden",field,Haitian
domèn,"field (career), domain",Haitian
"feròs, terib",fierce,Haitian
kenz,fifteen,Haitian
senkant,fifty,Haitian
n,fight,Haitian
"n dosye, dokiman",file,Haitian
plen,fill,Haitian
sal,filthy,Haitian
final,final,Haitian
"anfen, a la fen, alè ki le, finalman",finally,Haitian
jwenn,find,Haitian
rann kont,find out,Haitian
"adj anfòm, fen",fine,Haitian
n amann,fine,Haitian
n dwèt,finger,Haitian
"v tate, tripote",finger,Haitian
fini,finish,Haitian
n dife,fire,Haitian
v revoke,fire,Haitian
adj solid,firm,Haitian
n entrepriz,firm,Haitian
adj premye,first,Haitian
n pwason,fish,Haitian
n pwen,fist,Haitian
adj senk,five,Haitian
ranje,fix,Haitian
fiks,fixed,Haitian
drapo,flag,Haitian
flanm,flame,Haitian
v klere,flash,Haitian
plat,flat,Haitian
gou,flavor,Haitian
koche,flay,Haitian
"pis, pinèz",flea,Haitian
"vyann, chè",flesh,Haitian
vòl (avyon),flight,Haitian
"v flechi, tresayi",flinch,Haitian
v voye jete,fling,Haitian
silèks,flint,Haitian
baskile,flip,Haitian
file,flirt,Haitian
flote,float,Haitian
"troup, bann",flock,Haitian
n inondasyon,flood,Haitian
v anvayi,flood,Haitian
etaj,floor,Haitian
farin,flour,Haitian
koule,flow,Haitian
n flè,flower,Haitian
v fleri,flower,Haitian
grip,flu,Haitian
kouran,fluent,Haitian
likid,fluid,Haitian
adj kole,flush,Haitian
"c chase, vide",flush,Haitian
n mouch,fly,Haitian
v vole,fly,Haitian
lenmi,foe,Haitian
bouya,fog,Haitian
n pli,fold,Haitian
v pliye,fold,Haitian
peyi,folk,Haitian
suiv,follow,Haitian
fanatik,fond,Haitian
manje,food,Haitian
n enbesil,fool,Haitian
v twompe,fool,Haitian
pye,foot,Haitian
a pye,on foot,Haitian
"prp pou, paske",for,Haitian
pa ekzanp,for example,Haitian
"defann, pini",forbid,Haitian
n fòs,force,Haitian
v fòse,force,Haitian
v projte,forecast,Haitian
etranj,foreign,Haitian
etranje,foreigner,Haitian
"bòs, fòmann",foreman,Haitian
"forè, rakbwa",forest,Haitian
ajamè,forever,Haitian
bliye,forget,Haitian
n fouchèt,fork,Haitian
v ranmase,fork,Haitian
n fòm,form,Haitian
v fòme,form,Haitian
protokòl,formality,Haitian
ansyen,former,Haitian
"lage, abandone",forsake,Haitian
"richès, fòtin",fortune,Haitian
karant,forty,Haitian
adj devan,forward,Haitian
avanse,forward,Haitian
fondman legal,foundation,Haitian
kat,four,Haitian
volay,fowl,Haitian
n frakti,fracture,Haitian
frajil,fragile,Haitian
ankadreman,frame,Haitian
Frans,France,Haitian
an Frans,in France,Haitian
fran,frank,Haitian
fròd,fraud,Haitian
"kraze, erente",frazzle,Haitian
sanzatann,freak,Haitian
"lib, gratis",free,Haitian
libète,freedom,Haitian
"glase, konjile",freeze,Haitian
franse,French,Haitian
Enstiti Franse,French Institue,Haitian
souvan,frequent,Haitian
fre,fresh,Haitian
vandredi,Friday,Haitian
zanmi,friend,Haitian
"freyè, laperèz",fright,Haitian
krapo,frog,Haitian
devan,front,Haitian
glas,frost,Haitian
"v gwonde, mare min",frown,Haitian
fwi,fruit,Haitian
fristrasyon,frustration,Haitian
fri,fry,Haitian
gaz,fuel,Haitian
"ranpli, akonpli",fulfill,Haitian
plen,full,Haitian
vapè,fume,Haitian
adj amizan,fun,Haitian
n amizman,fun,Haitian
"v. mache, fonksyone",function,Haitian
fondamental,fundamental,Haitian
"lantèman, fineray",funeral,Haitian
komik,funny,Haitian
firye,furious,Haitian
mèb,furniture,Haitian
pilwen,further,Haitian
"gaòt, meli melo",fuss,Haitian
fab,"pleasantry, joke",Haitian
fab,detergent,Haitian
fabnak,"plastc sandal, plastic shoe",Haitian
fabrike,do,Haitian
fabrike,make,Haitian
fabrike,make,Haitian
fabrike,manufacture,Haitian
fache,upset,Haitian
"fen, file, pike",keen,Haitian
fen (sauit),sequel,Haitian
fen (bout),end,Haitian
fen,fine,Haitian
fen,fine adj,Haitian
fen,thin,Haitian
fenèt,window,Haitian
fennen,fade adj,Haitian
fennen,wither,Haitian
fentè (pran pòz),"cunning, clever",Haitian
fente,"to trick, to dupe",Haitian
fènwa,obscure,Haitian
feodal,feudal,Haitian
feròs (terib),fierce,Haitian
feròs,ferocious,Haitian
fèsiyo,wink,Haitian
fèt (anivèsè),anniversary,Haitian
fèt,party,Haitian
fèt,to be born,Haitian
fete,celebrate,Haitian
fètil,fertile,Haitian
fevriye,February,Haitian
fèy,"leaf, page",Haitian
ffyèl (bil),gall,Haitian
"fi, madanm, (pl. medanm)",woman,Haitian
"    figi (po figi, jou) ",cheek,Haitian
figi,face,Haitian
figire (imajine),picture,Haitian
fiks,fixed,Haitian
fiks,steady,Haitian
fikse (gade fiks),stare,Haitian
fikse (kontanple),gaze,Haitian
fiksyon,fiction,Haitian
fil elektrik (kab),wire (cable),Haitian
fil arenyen,cobweb,Haitian
fil,thread,Haitian
fil,yarn,Haitian
filange,mince,Haitian
filareye,web,Haitian
file (pike),keen,Haitian
"    file (pwenti, bwòdè, koupe) ",sharp,Haitian
filozòf,philosopher,Haitian
filozofi,philosophy,Haitian
filozofik,philosophical,Haitian
fimen,smoke,Haitian
fimye,dung,Haitian
fimye,muck,Haitian
final,final,Haitian
finalman,finally,Haitian
finansyè,financial,Haitian
fineray,funeral,Haitian
fini,finish,Haitian
firye,furious,Haitian
fis,son,Haitian
fisèl (kòd),string,Haitian
fizi,rifle,Haitian
fizik,physical,Haitian
fizyoloji moun,human phisiology,Haitian
flanbo,bongfire,Haitian
flanke deyò,chuck (thrown out),Haitian
flanm,blaze,Haitian
flanm,flame,Haitian
flannen,loaf,Haitian
flannen,rove,Haitian
flannen,wander,Haitian
flè mayi,cornflower,Haitian
"flè, solèy",sunflower,Haitian
flè,bloom,Haitian
flè,flower,Haitian
flèch (javlo),dart,Haitian
flèch,arrow,Haitian
flechi (tresayi),flinch,Haitian
fleri,flower,Haitian
"    flèv (dlo, larivyè) ",river,Haitian
flote,drift,Haitian
flote,float,Haitian
flote,wave,Haitian
"    fo (pa vre, manti) ",false,Haitian
fò (entelijan),smart,Haitian
fò,brilliant,Haitian
fo,have to,Haitian
fò,loud,Haitian
fò,must,Haitian
fò,must,Haitian
fò,prominent,Haitian
fò,strong,Haitian
fobou,suburb,Haitian
fòje,wrought,Haitian
fòm,form,Haitian
fòmann,foreman,Haitian
fòme,form,Haitian
fòme,machine,Haitian
"fon, byen panse",profound,Haitian
"    fon (anba, bounda bough) ",bottom,Haitian
fon,deep,Haitian
fondamental,fundamental,Haitian
fondasyon (baz),base,Haitian
fondman legal,foundation,Haitian
fonksyone,function,Haitian
fonksyone,function,Haitian
fonn (amalgame),merge,Haitian
fonn,melt,Haitian
fonse (nwa),dark,Haitian
forè (rakbwa),forest,Haitian
fòs,force,Haitian
"    fòs (kouraj, pwisans) ",strength,Haitian
fòs,effort,Haitian
fose,exert,Haitian
fòse,force,Haitian
fòse,strain,Haitian
"fòt, defo",fault,Haitian
fòt,error,Haitian
fotèy (dodin),armchair,Haitian
fòtin (byen),wealth,Haitian
fòtin,fortune,Haitian
"foto, pòtre",photograph,Haitian
"foto, pòtre",picture,Haitian
fotokopye,xerox,Haitian
fou,crazy,Haitian
fou,delirious,Haitian
fou,insane,Haitian
fou,mad,Haitian
fou,oven,Haitian
fouchèt,fork,Haitian
foujè,fern,Haitian
foul,crowd,Haitian
foumi,ant,Haitian
founen,bake,Haitian
founen (pake),batch,Haitian
founi (aprovizyone),cater,Haitian
founi,supply,Haitian
foure (etenn),put,Haitian
foure (etenn),put,Haitian
foure,engage,Haitian
foure,hide,Haitian
foure,hide,Haitian
foure,insert,Haitian
fourni,provide,Haitian
fouye,delve,Haitian
fouye,dig,Haitian
frabrik (izin),manufacture,Haitian
frajil (poud),brittle,Haitian
frajil,fragile,Haitian
fraka,crash,Haitian
frakti,fracture,Haitian
fran,candid,Haitian
fran,frank,Haitian
Frans,France,Haitian
franse,French,Haitian
"frape, pouse",bump,Haitian
frape ak pye,kick,Haitian
frape,bang,Haitian
frape,hit,Haitian
frape,knock,Haitian
frape,rap,Haitian
frape,strike,Haitian
fraz,phrase,Haitian
fraz,sentence,Haitian
fre (frèch),fresh,Haitian
frè,brother,Haitian
frè,expense (s),Haitian
frèch,fresh,Haitian
fredi,cold,Haitian
fren,breaks (of car),Haitian
frennen (kontrenn),constrain,Haitian
frèt,cold adj,Haitian
frèt,cool,Haitian
freyè (laperèz),fright,Haitian
fri,fry,Haitian
frijidè,refrigerator,Haitian
friksyonen (irite),chafe,Haitian
fristrasyon,frustration,Haitian
frize,hoot owl,Haitian
fròd,fraud,Haitian
fromaj,cheese,Haitian
"    frontyè (bòdi, lizyè) ",border,Haitian
"    frote (friksyonen, irite) ",chafe,Haitian
frote (masaje),rub,Haitian
frote,scrub,Haitian
fuit,leak,Haitian
fwa,liver,Haitian
fwa,time (number of time),Haitian
fwa di,liver,Haitian
fwa mou,lungs (of animal),Haitian
fwi,fruit,Haitian
fwote (kòche),"abrade, to rub",Haitian
fyèl,bile,Haitian
fyèl,"stamina, endurance",Haitian
fyèl,gall baldder,Haitian
fyè,proud,Haitian
"fyète, ,    ,    G",pride,Haitian
"benefis, gen,  akeri",gain,Haitian
"ffyèl, bil",gall,Haitian
galon,gallon,Haitian
jwè,gamble,Haitian
jwèt,game,Haitian
klik,gang,Haitian
fant,gap,Haitian
garaj,garage,Haitian
"jaden flè, patè",garden,Haitian
jadinye,gardner,Haitian
lay,garlic,Haitian
"abiyman, rad",garment,Haitian
gaz,gas,Haitian
ponp gaz,gas station,Haitian
pòtay,gate,Haitian
ranmase,gather,Haitian
konbit,gathering,Haitian
"geji,  tcheke",gauge,Haitian
"fikse, kontanple",gaze,Haitian
jeneral,general,Haitian
"jenere, pwodui",generate,Haitian
jenere,generous,Haitian
jenetik,genetics,Haitian
jenèz,genisis,Haitian
"janti, soupl",gentle,Haitian
dousman,gently,Haitian
jeografi,geography,Haitian
jeometri,geometry,Haitian
alman,German,Haitian
pran,get,Haitian
degaje,get along,Haitian
rantre,get back,Haitian
pran van,get a breath of fresh air,Haitian
mete,get down,Haitian
leve,get up,Haitian
"fantom, zonbi",ghost,Haitian
jeyan,giant,Haitian
"kado, don",gift,Haitian
griyen,giggle,Haitian
djin,gin,Haitian
"tifi, djal",girl,Haitian
"bay, ban",give,Haitian
"lage, abondone",give up,Haitian
kontan,glad,Haitian
gade,glance,Haitian
ekla,glare,Haitian
"vit, vè",glass,Haitian
miwate,gleam,Haitian
glise,glide,Haitian
ekla,glitter,Haitian
glòb,globe,Haitian
tenèb,gloom,Haitian
laglwa,glory,Haitian
lakòl,glue,Haitian
v. kole,glue,Haitian
gouman,glutton,Haitian
safrete,gluttony,Haitian
papiyon lanp,gnat,Haitian
ale,go,Haitian
desann,go down,Haitian
rantre,go in,Haitian
sòti,go out,Haitian
kouche,go to bed,Haitian
monte,go up,Haitian
objktif,goal,Haitian
kabrit,goat,Haitian
"espri, lwa, dye God",god,Haitian
lò,gold,Haitian
annò,golden,Haitian
bon,good,Haitian
danre,goods,Haitian
zwa,goose,Haitian
"tripotay, zin",gossip,Haitian
goud,gourde,Haitian
gouvène,govern,Haitian
gouvènman,government,Haitian
gouvènmantal,governmental,Haitian
ròb,gown,Haitian
lagras,grace,Haitian
"grad  evalye, nivle",grade,Haitian
diplome,graduate,Haitian
v. gradye,graduate,Haitian
grenn,grain,Haitian
ptit-pitit,grandchild,Haitian
gran-papa,grandmother,Haitian
grann,grandmother,Haitian
rezen,grape,Haitian
chadèk,grapefruit,Haitian
atrab,grasp,Haitian
zèb,grass,Haitian
graje,grate,Haitian
rekonesans,gratitude,Haitian
grav  tonm,grave,Haitian
sòs,gravy,Haitian
gri,gray,Haitian
"grès, (ve) grese",grease,Haitian
"gran, gwo",great,Haitian
"vòlè, visye, voras, gouman",greedy,Haitian
gen groje,be greedy,Haitian
"vèt, vè",green,Haitian
salye,greet,Haitian
grie,grilled,Haitian
salte,grime,Haitian
ri jòn,grin,Haitian
moulen,grind,Haitian
moulen,grinder,Haitian
priz,grip,Haitian
pwovizyon,grocery,Haitian
"teren, tè",ground,Haitian
"gwoup,  gwoupe",group,Haitian
grandi,grow,Haitian
"gad, jandam,  gade, siveye",guard,Haitian
devine,guess,Haitian
envite,guest,Haitian
koupab,guilty,Haitian
"gòje,  vale",gulp,Haitian
"goonm, chiklèt,  gonmen",gum,Haitian
"revolvè, kanno",gun,Haitian
rafal,gust,Haitian
zantray,gut,Haitian
nèg,guy,Haitian
djipsi,Gypsy,Haitian
abitid,habit,Haitian
lagrèl,hail (ice),Haitian
"chire, rache",hack,Haitian
machande,haggle,Haitian
"cheve, pwal",hair,Haitian
bando,hairband,Haitian
bwòs tèt,hairbrush,Haitian
fè tèt,haircut,Haitian
kwafè,hairdresser,Haitian
"Ayiti, Peyi Dayiti",Haiti,Haitian
Aiysyen,Haitian,Haitian
"demi,  mwatye",half,Haitian
"koridò, òl",hall,Haitian
janbon,ham,Haitian
mato,hammer,Haitian
men,hand,Haitian
valiz,handbag,Haitian
menòt,handcuffs,Haitian
ponyen,handful,Haitian
andikap,handicap,Haitian
mouchwa,handkerchief,Haitian
"manch,  manyen, touche, okipe",handle,Haitian
lans,handle,Haitian
gidon,handlebars,Haitian
"legoin, goin, goyin",handsaw,Haitian
lanmen,handshake,Haitian
bèl,handsome,Haitian
"itil,sou la men",handy,Haitian
"pann, kwoke",hang,Haitian
pandye,hang out (to idle),Haitian
kwoke,hang up,Haitian
an mal makak,hangover,Haitian
"rive, pase",happen,Haitian
kontan,happy,Haitian
"pò, waf",harbor,Haitian
maltrete,harm,Haitian
hanache,to harness,Haitian
rekòlte,harvest,Haitian
anpresman,haste,Haitian
chapo,hat,Haitian
"èn, rayisman,  rayi",hate,Haitian
"bwote, chaje",haul,Haitian
genyen,have,Haitian
fo,have to,Haitian
azil,haven,Haitian
malfini,hawk,Haitian
zèb,hay,Haitian
li,he,Haitian
"tèt,  dirije",head,Haitian
maltèt,headache,Haitian
"sante, lasante",health,Haitian
ansante,healthy,Haitian
pil,heap,Haitian
kè (heart),heart,Haitian
chalè,heat,Haitian
"suèl, paradi",heaven,Haitian
"lou, peze",heavy,Haitian
ebre,Hebrew,Haitian
"bòdi, lizyè",hedge,Haitian
fè atansyon,heed,Haitian
talon,heel,Haitian
wotè,height,Haitian
lanfè,hell,Haitian
bonjou,hello,Haitian
"èd ,asistans,  ede",help,Haitian
maman poul,hen,Haitian
li,her,Haitian
zepis,herb,Haitian
"isit, men",here,Haitian
aran,herring,Haitian
li-menm,herself,Haitian
ezite,hesitate,Haitian
okèt,hiccup,Haitian
" po,  kache, sere, foure",hide,Haitian
"lèd, efreyan",hideous,Haitian
"wo, elve, apik",high,Haitian
lekèl segondè,high school,Haitian
detounen,hijack,Haitian
mòn,hill,Haitian
moun mòn,hillbilly,Haitian
enplwaye,hire,Haitian
istorik,historic,Haitian
v frape,hit,Haitian
n kou ( a hit with a stick = kou d baton),hit,Haitian
answe,hoarse,Haitian
wou,hoe,Haitian
kochon,hog,Haitian
kenbe,hold,Haitian
twou,hole,Haitian
knoje,holiday,Haitian
kre,hollow,Haitian
sen,holy,Haitian
lakay,home,Haitian
ekonomi domestik,home economics,Haitian
natif natal,homespun,Haitian
onèt,honest,Haitian
"siwo, siwo myèl",honey,Haitian
lonè,honor,Haitian
pat zannimo,hoof,Haitian
"kwòk, zen,  kwoke",hook,Haitian
ponpe,hop up and down,Haitian
"lespwa,  espere",hope,Haitian
"kòn, klakxonn",horn,Haitian
gèp,hornet,Haitian
"chwal, cheval",horse,Haitian
ospitalite,hospitality,Haitian
"animatè, mètkay",host,Haitian
otès,hostess,Haitian
cho,hot,Haitian
lotèl,hotel,Haitian
lè,hour,Haitian
kay,house,Haitian
"kijan, kòman",hoe,Haitian
"men, sepedan",however,Haitian
ranni,howl,Haitian
gro,huge,Haitian
"moun, imen",human,Haitian
fizyoloji moun,human phisiology,Haitian
dwa moun,human rights,Haitian
modès,humble,Haitian
"imid, mouye",humid,Haitian
fè ront,humiliate,Haitian
bosu,hunchback,Haitian
san,hundred,Haitian
"lachas,  chase",hunt,Haitian
siklòn,hurricane,Haitian
"kouri, prese",hurry,Haitian
mari,husband,Haitian
silans,hush,Haitian
"tirè,  ",hyphen,Haitian
 pelvis,hip,Haitian
"houngan, ,    I ~ Kreyol pronunciation ( e )( as in eve )",voodoo priest,Haitian
kat-didantite,ID Card,Haitian
glas,ice,Haitian
krèm,ice cream,Haitian
pik,ice pick,Haitian
idantifye,identify,Haitian
idantite,identification,Haitian
idyo,idiot,Haitian
baba,idiot,Haitian
aryenafè,idle,Haitian
si,if,Haitian
" iyorans (same as: liyorans, inyorance)",ignorance,Haitian
iyore,ignorant of,Haitian
" iyoran (same as: sòt, kreten)",ignorant,Haitian
vag,ignore,Haitian
malad,ill,Haitian
maledve,ill-bred,Haitian
bourik,ill-mannered,Haitian
"ilejitim, deyò",illegitimate,Haitian
anbachal,illicit,Haitian
maladi,illness,Haitian
imaj,image,Haitian
imajinasyon,imaginatiom,Haitian
imajine,imagine,Haitian
enbesil (same as: joko),imbecile,Haitian
imite,imitate,Haitian
imitasyon,imitation,Haitian
ole,immature (unripe),Haitian
imedyat,immediate,Haitian
touswit,immediately,Haitian
imans,immense,Haitian
imigran,immigrant,Haitian
v. imigrasyon,immigration,Haitian
imoral,immoral,Haitian
imòtèl,immortal,Haitian
montre,impart,Haitian
enpasyan,impatient,Haitian
"anpeche, revoke",impeach,Haitian
enplije,implicate,Haitian
enpòtan,important,Haitian
enposib,impossible,Haitian
enpresyone,impress,Haitian
amelyore,improve,Haitian
"nan, non, andedan, a, an",in,Haitian
sou san (sou san-m),in a good mood,Haitian
talè,in a while,Haitian
sizoka,in case,Haitian
ladan,in it,Haitian
pou,in order to,Haitian
nan mwa fevrye lane 1993,in February 1993,Haitian
an jeneral,in general,Haitian
opa,in step,Haitian
la-yo,"in that area, around there",Haitian
taptap (adv.),in the wink of an eye,Haitian
pou granmèsi,in vain,Haitian
ras kabrit,inbred,Haitian
akouple,inbreed,Haitian
lansan,incense,Haitian
plede,incessantly,Haitian
pous,inch,Haitian
koupe,incise,Haitian
ensite,incite,Haitian
"pant, enklinasyon",inclination,Haitian
"ogmantasyon,  ogmante",increase,Haitian
enkwayab,incredible,Haitian
kanmenm,indeed,Haitian
endepandan,independent,Haitian
endeks indicate,index,Haitian
akize,indict,Haitian
endiyasyon,indignation,Haitian
"grenn pa grenn,  oun",individual,Haitian
endistriyalizasyon,industrialization,Haitian
enfekte,infect,Haitian
arid,infertile,Haitian
enfliyans,influence,Haitian
"enfomasyon, vansèyman",information,Haitian
eritye,inherit,Haitian
eritaj,inheritance,Haitian
"inisyal, premye",initial,Haitian
lank,ink,Haitian
inosan,innocent,Haitian
fè demann,inquire,Haitian
fou,insane,Haitian
foure,insert,Haitian
andedan,inside,Haitian
ensiste,insist,Haitian
ensolan,insolent,Haitian
kontrole,inspect,Haitian
v. enstale,install,Haitian
"enstantane,  moman",instant,Haitian
olye,instead,Haitian
enstiti,institute,Haitian
enstitisyon,institution,Haitian
montre,instruct,Haitian
"ensilt,  joure",insult,Haitian
lèspri,intelligence,Haitian
entelijan,intelligent,Haitian
gen lentansyon,intend,Haitian
lentansyon,intent,Haitian
enterese,interest,Haitian
entèfere,interfere,Haitian
entènasyonal,international,Haitian
entrèronp,interrupt,Haitian
kafou,intersection,Haitian
,into,Haitian
